tc_id,title,source_sheet,source_row,area,menu_path,depth,entry_method,entry_evidence,text_input_required,focus_nav_required,mutation_suspected,baseline_screen_id,anchor_state,anchor_reason,confidence,recommended_probe
23.Settings#697.0,Settings / 보안 - 화면 잠금,23.Settings,766,보안,설정 > 보안 > 화면 잠금,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_INPUT
23.Settings#698.0,Settings / 보안 - 화면 잠금,23.Settings,767,보안,설정 > 보안 > 화면 잠금,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_INPUT
23.Settings#699.0,Settings / 보안 - 화면 잠금,23.Settings,768,보안,설정 > 보안 > 화면 잠금,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#727.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,796,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#728.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,797,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#729.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,798,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#730.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,799,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#731.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,800,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#732.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,801,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#733.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,802,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#734.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,803,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#735.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,804,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#736.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,805,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#737.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,806,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#738.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,807,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#739.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,808,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#743.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,812,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#744.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,813,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#745.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,814,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#746.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,815,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#747.0,Settings / 보안 - 얼굴 인식 잠금 해제,23.Settings,816,보안,설정 > 보안 > 얼굴 인식 잠금 해제,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#749.0,Settings / 보안 - 보안을 위한 차단 설정,23.Settings,818,보안,설정 > 보안 > 보안을 위한 차단 설정 > 사용하기 Toggle On,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#750.0,Settings / 보안 - 보안을 위한 차단 설정,23.Settings,819,보안,설정 > 보안 > 보안을 위한 차단 설정 > 사용하기 Toggle Off,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#751.0,Settings / 보안 - 보안을 위한 차단 설정,23.Settings,820,보안,설정 > 보안 > 보안을 위한 차단 설정 > 개별 메뉴 On/Off,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#755.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,824,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#756.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,825,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#757.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,826,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#758.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,827,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#759.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,828,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#761.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,830,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#762.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,831,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#763.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,832,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#764.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,833,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#765.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,834,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#766.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,835,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#767.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,836,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#769.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,838,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#771.0,Settings / 보안 - 보안 및 개인정보 보호 더보기,23.Settings,840,보안,설정 > 보안 > 보안 및 개인정보 보호 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#781.0,Settings / 보안 - 보안 설정 더보기,23.Settings,850,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#784.0,Settings / 보안 - 보안 설정 더보기,23.Settings,853,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#785.0,Settings / 보안 - 보안 설정 더보기,23.Settings,854,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#786.0,Settings / 보안 - 보안 설정 더보기,23.Settings,855,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_MUTATION
23.Settings#787.0,Settings / 보안 - 보안 설정 더보기,23.Settings,856,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#788.0,Settings / 보안 - 보안 설정 더보기,23.Settings,857,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_INPUT
23.Settings#789.0,Settings / 보안 - 보안 설정 더보기,23.Settings,858,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#790.0,Settings / 보안 - 보안 설정 더보기,23.Settings,859,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#791.0,Settings / 보안 - 보안 설정 더보기,23.Settings,860,보안,설정 > 보안 > 보안설정 더보기,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '보안',0.3,PROBE_DEFER_INPUT
23.Settings#793.0,Settings / 개인 정보 보호,23.Settings,862,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#796.0,Settings / 개인 정보 보호,23.Settings,865,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#800.0,Settings / 개인 정보 보호,23.Settings,869,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#801.0,Settings / 개인 정보 보호,23.Settings,870,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#802.0,Settings / 개인 정보 보호,23.Settings,871,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#814.0,Settings / 개인 정보 보호,23.Settings,883,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#815.0,Settings / 개인 정보 보호,23.Settings,884,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#816.0,Settings / 개인 정보 보호,23.Settings,885,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#817.0,Settings / 개인 정보 보호,23.Settings,886,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#818.0,Settings / 개인 정보 보호,23.Settings,887,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#819.0,Settings / 개인 정보 보호,23.Settings,888,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#820.0,Settings / 개인 정보 보호,23.Settings,889,개인 정보 보호,설정 > 개인 정보 보호,1,DEEPLINK_CANDIDATE,baseline launched android.settings.PRIVACY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_privacy,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#822.0,Settings / 위치,23.Settings,891,위치,설정 > 위치,1,DEEPLINK_CANDIDATE,baseline launched android.settings.LOCATION_SOURCE_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_location,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#823.0,Settings / 위치,23.Settings,892,위치,설정 > 위치,1,DEEPLINK_CANDIDATE,baseline launched android.settings.LOCATION_SOURCE_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_location,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#827.0,Settings / 위치,23.Settings,896,위치,설정 > 위치,1,DEEPLINK_CANDIDATE,baseline launched android.settings.LOCATION_SOURCE_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_location,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#848.0,Settings / 안전 및 긴급 상황,23.Settings,917,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#853.0,Settings / 안전 및 긴급 상황,23.Settings,922,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#854.0,Settings / 안전 및 긴급 상황,23.Settings,923,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#855.0,Settings / 안전 및 긴급 상황,23.Settings,924,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#856.0,Settings / 안전 및 긴급 상황,23.Settings,925,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#857.0,Settings / 안전 및 긴급 상황,23.Settings,926,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#858.0,Settings / 안전 및 긴급 상황,23.Settings,927,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#859.0,Settings / 안전 및 긴급 상황,23.Settings,928,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#860.0,Settings / 안전 및 긴급 상황,23.Settings,929,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#861.0,Settings / 안전 및 긴급 상황,23.Settings,930,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#862.0,Settings / 안전 및 긴급 상황,23.Settings,931,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#863.0,Settings / 안전 및 긴급 상황,23.Settings,932,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#864.0,Settings / 안전 및 긴급 상황,23.Settings,933,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_INPUT
23.Settings#865.0,Settings / 안전 및 긴급 상황,23.Settings,934,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#866.0,Settings / 안전 및 긴급 상황,23.Settings,935,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#867.0,Settings / 안전 및 긴급 상황,23.Settings,936,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#868.0,Settings / 안전 및 긴급 상황,23.Settings,937,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#869.0,Settings / 안전 및 긴급 상황,23.Settings,938,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#871.0,Settings / 안전 및 긴급 상황,23.Settings,940,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#872.0,Settings / 안전 및 긴급 상황,23.Settings,941,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#873.0,Settings / 안전 및 긴급 상황,23.Settings,942,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#875.0,Settings / 안전 및 긴급 상황,23.Settings,944,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#876.0,Settings / 안전 및 긴급 상황,23.Settings,945,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#888.0,Settings / 안전 및 긴급 상황,23.Settings,957,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#889.0,Settings / 안전 및 긴급 상황,23.Settings,958,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#890.0,Settings / 안전 및 긴급 상황,23.Settings,959,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
